participant_id,slot,scene_no,event_id,task,environment,object_label,scene_interactiveobj,scene_slug,scene_dir,asset_path,url_anchor,review_copy
P054,3,21,0012,monitor,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0012_monitor_suitcase_0001_proposal_human_node_O_21_crop_frame_000067_stamp_299050004456_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0012_monitor_suitcase_0001_proposal_human_node_O_21_crop_frame_000067_stamp_299050004456_kicking,#scene-021-0012-office-monitor,5
P054,4,56,0022,assist,warehouse,woodchair_0001,warehouse_woodchair_0001,warehouse_1,warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,#scene-056-0022-warehouse-assist,6
P054,5,50,0002,continue,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0002_continue_plasticbox_0001_proposal_human_node_O_16_crop_frame_000024_stamp_57250000853_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0002_continue_plasticbox_0001_proposal_human_node_O_16_crop_frame_000024_stamp_57250000853_kicking,#scene-050-0002-warehouse-continue,4
P055,1,15,0007,warn,office,monitor_0002,office_monitor_0002,office_1-2400_3600,office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,#scene-015-0007-office-warn,6
P055,2,60,0047,avoid,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,#scene-060-0047-warehouse-avoid,4
P055,3,7,0034,monitor,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,#scene-007-0034-hospital-monitor,6
P055,4,32,0026,continue,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0026_continue_woodchair_0001_proposal_human_node_O_86_crop_frame_000244_stamp_491100007317_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0026_continue_woodchair_0001_proposal_human_node_O_86_crop_frame_000244_stamp_491100007317_carrying,#scene-032-0026-office-continue,5
P055,5,37,0032,assist,office,largebox_0001,office_largebox_0001,office_1-2400_3600,office_1_0032_assist_largebox_0001_proposal_human_node_O_149_crop_frame_000246_stamp_409200006097_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0032_assist_largebox_0001_proposal_human_node_O_149_crop_frame_000246_stamp_409200006097_carrying,#scene-037-0032-office-assist,2
P056,1,32,0026,continue,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0026_continue_woodchair_0001_proposal_human_node_O_86_crop_frame_000244_stamp_491100007317_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0026_continue_woodchair_0001_proposal_human_node_O_86_crop_frame_000244_stamp_491100007317_carrying,#scene-032-0026-office-continue,4
P056,2,47,0057,warn,office,monitor_0005,office_monitor_0005,office_1-1200_2400,office_1_0057_warn_monitor_0005_proposal_human_node_O_201_crop_frame_000328_stamp_350100005216_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0057_warn_monitor_0005_proposal_human_node_O_201_crop_frame_000328_stamp_350100005216_placing,#scene-047-0057-office-warn,2
P056,3,22,0015,avoid,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0015_avoid_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587750008758_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0015_avoid_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587750008758_lifting,#scene-022-0015-office-avoid,4
P056,4,2,0021,monitor,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0021_monitor_tripod_0001_proposal_human_node_O_82_crop_frame_000242_stamp_62150000926_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0021_monitor_tripod_0001_proposal_human_node_O_82_crop_frame_000242_stamp_62150000926_lifting,#scene-002-0021-hospital-monitor,4
P056,5,33,0027,assist,office,instancedbp_door_250cm4,office_instancedbp_door_250cm4,office_1-4800_6000,office_1_0027_assist_instancedbp_door_250cm4_proposal_human_node_O_99_crop_frame_000414_stamp_598800008922_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0027_assist_instancedbp_door_250cm4_proposal_human_node_O_99_crop_frame_000414_stamp_598800008922_carrying,#scene-033-0027-office-assist,2
P057,1,43,0043,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-1200_2400,office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,#scene-043-0043-office-monitor,4
P057,2,3,0023,warn,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,#scene-003-0023-hospital-warn,6
P057,3,44,0044,continue,office,smalltable_0001,office_smalltable_0001,office_1-1200_2400,office_1_0044_continue_smalltable_0001_proposal_human_node_O_175_crop_frame_000265_stamp_336300005011_standing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0044_continue_smalltable_0001_proposal_human_node_O_175_crop_frame_000265_stamp_336300005011_standing,#scene-044-0044-office-continue,3
P057,4,59,0042,assist,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,#scene-059-0042-warehouse-assist,6
P057,5,60,0047,avoid,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,#scene-060-0047-warehouse-avoid,3
P058,1,15,0007,warn,office,monitor_0002,office_monitor_0002,office_1-2400_3600,office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,#scene-015-0007-office-warn,4
P058,2,10,0041,continue,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0041_continue_tripod_0001_proposal_human_node_O_82_crop_frame_000387_stamp_87900001309_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0041_continue_tripod_0001_proposal_human_node_O_82_crop_frame_000387_stamp_87900001309_putting_down,#scene-010-0041-hospital-continue,4
P058,3,20,0012,assist,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,#scene-020-0012-office-assist,2
P058,4,13,0005,avoid,office,largetable_0001,office_largetable_0001,office_1-0000_1200,office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,#scene-013-0005-office-avoid,2
P058,5,25,0018,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,#scene-025-0018-office-monitor,1
P059,1,17,0010,continue,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,#scene-017-0010-office-continue,5
P059,2,5,0031,avoid,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,#scene-005-0031-hospital-avoid,4
P059,3,20,0012,assist,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,#scene-020-0012-office-assist,5
P059,4,16,0008,warn,office,sm_chair_407,office_sm_chair_407,office_1-2400_3600,office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,#scene-016-0008-office-warn,1
P059,5,51,0004,monitor,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,#scene-051-0004-warehouse-monitor,2
P060,1,62,0081,continue,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,#scene-062-0081-warehouse-continue,5
P060,2,18,0011,assist,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,#scene-018-0011-office-assist,3
P060,3,51,0004,monitor,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,#scene-051-0004-warehouse-monitor,6
P060,4,34,0029,avoid,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,#scene-034-0029-office-avoid,2
P060,5,3,0023,warn,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,#scene-003-0023-hospital-warn,1
P061,1,36,0031,continue,office,sm_plant12,office_sm_plant12,office_1-2400_3600,office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,#scene-036-0031-office-continue,4
P061,2,7,0034,monitor,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,#scene-007-0034-hospital-monitor,2
P061,3,64,0085,assist,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0085_assist_plasticbox_0001_proposal_human_node_O_112_crop_frame_000436_stamp_143250002134_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0085_assist_plasticbox_0001_proposal_human_node_O_112_crop_frame_000436_stamp_143250002134_lifting,#scene-064-0085-warehouse-assist,5
P061,4,40,0036,warn,office,largebox_0001,office_largebox_0001,office_1-2400_3600,office_1_0036_warn_largebox_0001_proposal_human_node_O_149_crop_frame_000267_stamp_412550006147_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0036_warn_largebox_0001_proposal_human_node_O_149_crop_frame_000267_stamp_412550006147_kicking,#scene-040-0036-office-warn,3
P061,5,61,0079,avoid,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0079_avoid_tripod_0001_proposal_human_node_O_14_crop_frame_000409_stamp_136200002029_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0079_avoid_tripod_0001_proposal_human_node_O_14_crop_frame_000409_stamp_136200002029_carrying,#scene-061-0079-warehouse-avoid,5
P062,1,33,0027,assist,office,instancedbp_door_250cm4,office_instancedbp_door_250cm4,office_1-4800_6000,office_1_0027_assist_instancedbp_door_250cm4_proposal_human_node_O_99_crop_frame_000414_stamp_598800008922_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0027_assist_instancedbp_door_250cm4_proposal_human_node_O_99_crop_frame_000414_stamp_598800008922_carrying,#scene-033-0027-office-assist,3
P062,2,1,0004,monitor,hospital,trashcan_0001,hospital_trashcan_0001,hospital_1-2400_3540,hospital_1_0004_monitor_trashcan_0001_proposal_human_node_O_29_crop_frame_000149_stamp_229400003418_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0004_monitor_trashcan_0001_proposal_human_node_O_29_crop_frame_000149_stamp_229400003418_kicking,#scene-001-0004-hospital-monitor,1
P062,3,54,0014,warn,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,#scene-054-0014-warehouse-warn,4
P062,4,5,0031,avoid,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,#scene-005-0031-hospital-avoid,6
P062,5,19,0011,continue,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0011_continue_plasticbox_0001_proposal_human_node_O_83_crop_frame_000081_stamp_378600005641_walking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0011_continue_plasticbox_0001_proposal_human_node_O_83_crop_frame_000081_stamp_378600005641_walking,#scene-019-0011-office-continue,6
P063,1,53,0012,monitor,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,#scene-053-0012-warehouse-monitor,5
P063,2,29,0023,avoid,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0023_avoid_plasticbox_0001_proposal_human_node_O_83_crop_frame_000105_stamp_383600005716_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0023_avoid_plasticbox_0001_proposal_human_node_O_83_crop_frame_000105_stamp_383600005716_kicking,#scene-029-0023-office-avoid,4
P063,3,42,0040,assist,office,monitor_0002,office_monitor_0002,office_1-1200_2400,office_1_0040_assist_monitor_0002_proposal_human_node_O_63_crop_frame_000207_stamp_325000004842_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0040_assist_monitor_0002_proposal_human_node_O_63_crop_frame_000207_stamp_325000004842_carrying,#scene-042-0040-office-assist,3
P063,4,26,0019,warn,office,monitor_0001,office_monitor_0001,office_1-0000_1200,office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,#scene-026-0019-office-warn,3
P063,5,14,0007,continue,office,trashcan_0001,office_trashcan_0001,office_1-3600_4800,office_1_0007_continue_trashcan_0001_proposal_human_node_O_14_crop_frame_000026_stamp_444450006622_standing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0007_continue_trashcan_0001_proposal_human_node_O_14_crop_frame_000026_stamp_444450006622_standing,#scene-014-0007-office-continue,2
P064,1,55,0015,continue,warehouse,smallklt_visual_169,warehouse_smallklt_visual_169,warehouse_1,warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,#scene-055-0015-warehouse-continue,2
P064,2,31,0025,assist,office,suitcase_0001,office_suitcase_0001,office_1-2400_3600,office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,#scene-031-0025-office-assist,6
P064,3,63,0083,warn,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,#scene-063-0083-warehouse-warn,3
P064,4,61,0079,avoid,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0079_avoid_tripod_0001_proposal_human_node_O_14_crop_frame_000409_stamp_136200002029_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0079_avoid_tripod_0001_proposal_human_node_O_14_crop_frame_000409_stamp_136200002029_carrying,#scene-061-0079-warehouse-avoid,4
P064,5,35,0029,monitor,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0029_monitor_woodchair_0001_proposal_human_node_O_86_crop_frame_000253_stamp_492600007340_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0029_monitor_woodchair_0001_proposal_human_node_O_86_crop_frame_000253_stamp_492600007340_lifting,#scene-035-0029-office-monitor,1
P065,1,53,0012,monitor,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,#scene-053-0012-warehouse-monitor,4
P065,2,16,0008,warn,office,sm_chair_407,office_sm_chair_407,office_1-2400_3600,office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,#scene-016-0008-office-warn,3
P065,3,29,0023,avoid,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0023_avoid_plasticbox_0001_proposal_human_node_O_83_crop_frame_000105_stamp_383600005716_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0023_avoid_plasticbox_0001_proposal_human_node_O_83_crop_frame_000105_stamp_383600005716_kicking,#scene-029-0023-office-avoid,2
P065,4,56,0022,assist,warehouse,woodchair_0001,warehouse_woodchair_0001,warehouse_1,warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,#scene-056-0022-warehouse-assist,2
P065,5,32,0026,continue,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0026_continue_woodchair_0001_proposal_human_node_O_86_crop_frame_000244_stamp_491100007317_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0026_continue_woodchair_0001_proposal_human_node_O_86_crop_frame_000244_stamp_491100007317_carrying,#scene-032-0026-office-continue,3
P066,1,34,0029,avoid,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,#scene-034-0029-office-avoid,1
P066,2,25,0018,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,#scene-025-0018-office-monitor,2
P066,3,46,0051,assist,office,sm_briefcase3,office_sm_briefcase3,office_1-1200_2400,office_1_0051_assist_sm_briefcase3_proposal_human_node_O_178_crop_frame_000278_stamp_339500005058_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0051_assist_sm_briefcase3_proposal_human_node_O_178_crop_frame_000278_stamp_339500005058_carrying,#scene-046-0051-office-assist,6
P066,4,15,0007,warn,office,monitor_0002,office_monitor_0002,office_1-2400_3600,office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,#scene-015-0007-office-warn,2
P066,5,55,0015,continue,warehouse,smallklt_visual_169,warehouse_smallklt_visual_169,warehouse_1,warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,#scene-055-0015-warehouse-continue,5
P067,1,58,0036,avoid,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0036_avoid_largebox_0002_proposal_human_node_O_58_crop_frame_000183_stamp_88550001319_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0036_avoid_largebox_0002_proposal_human_node_O_58_crop_frame_000183_stamp_88550001319_carrying,#scene-058-0036-warehouse-avoid,1
P067,2,7,0034,monitor,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,#scene-007-0034-hospital-monitor,1
P067,3,18,0011,assist,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,#scene-018-0011-office-assist,4
